x,y,jarvis_20m,elevation
-160.00855253128984,-0.38218933093342117,-55.22439956665039,0-249.99 m
-160.00837282039512,-0.3821893521764969,-57.54669952392578,0-249.99 m
-160.00819310949038,-0.38218937341578874,-58.11479949951172,0-249.99 m
-160.00801339857563,-0.38218939465129653,-58.85459899902344,0-249.99 m
-160.00783368765093,-0.3821894158830203,-60.24610137939453,0-249.99 m
-160.00765397671623,-0.3821894371109601,-60.00849914550781,0-249.99 m
-160.00747426577155,-0.38218945833511575,-59.470298767089844,0-249.99 m
-160.0072945548169,-0.3821894795554875,-58.917301177978516,0-249.99 m
-160.0071148438523,-0.38218950077207514,-59.489498138427734,0-249.99 m
-160.00693513287766,-0.38218952198487893,-61.59960174560547,0-249.99 m
-160.00675542189308,-0.3821895431938985,-62.14289855957031,0-249.99 m
-160.00657571089852,-0.3821895643991342,-62.99789810180664,0-249.99 m
-160.00639599989398,-0.38218958560058575,-62.38909912109375,0-249.99 m
-160.0062162888795,-0.38218960679825337,-58.22309875488281,0-249.99 m
-160.006036577855,-0.382189627992137,-50.6619987487793,0-249.99 m
-160.0058568668206,-0.38218964918223647,-44.05590057373047,0-249.99 m
-160.00567715577623,-0.38218967036855195,-41.861698150634766,0-249.99 m
-160.00549744472184,-0.38218969155108345,-40.62220001220703,0-249.99 m
-160.00531773365753,-0.38218971272983093,-35.0973014831543,0-249.99 m
-160.00513802258328,-0.3821897339047943,-26.609500885009766,0-249.99 m
-160.00495831149902,-0.3821897550759737,-20.15839958190918,0-249.99 m
-160.00477860040485,-0.3821897762433691,-18.05340003967285,0-249.99 m
-160.0045988893007,-0.38218979740698034,-18.466800689697266,0-249.99 m
-160.00441917818662,-0.38218981856680767,-15.480400085449219,0-249.99 m
-160.00423946706258,-0.3821898397228509,-12.143099784851074,0-249.99 m
-160.0040597559286,-0.38218986087511014,-10.507699966430664,0-249.99 m
-160.00388004478467,-0.3821898820235854,-9.319319725036621,0-249.99 m
-160.0037003336308,-0.38218990316827645,-8.682979583740234,0-249.99 m
-160.00352062246697,-0.3821899243091836,-8.316450119018555,0-249.99 m
-160.0033409112932,-0.38218994544630663,-8.311400413513184,0-249.99 m
-160.0031612001095,-0.38218996657964566,-8.681150436401367,0-249.99 m
-160.00298148891588,-0.38218998770920065,-8.97150993347168,0-249.99 m
-160.0028017777123,-0.38219000883497156,-8.788169860839844,0-249.99 m
-160.0026220664988,-0.3821900299569584,-8.638689994812012,0-249.99 m
-160.00244235527538,-0.3821900510751612,-9.689889907836914,0-249.99 m
-160.002262644042,-0.38219007218958007,-10.550100326538086,0-249.99 m
-160.00208293279871,-0.3821900933002148,-10.903800010681152,0-249.99 m
-160.0019032215455,-0.3821901144070655,-11.8681001663208,0-249.99 m
-160.00172351028232,-0.3821901355101321,-13.145000457763672,0-249.99 m
-160.00154379900926,-0.3821901566094146,-15.555299758911133,0-249.99 m
-160.00136408772627,-0.38219017770491315,-18.56049919128418,0-249.99 m
-160.00118437643337,-0.3821901987966278,-22.643999099731445,0-249.99 m
-160.00100466513055,-0.3821902198845582,-25.406099319458008,0-249.99 m
-160.0008249538178,-0.3821902409687045,-27.77090072631836,0-249.99 m
-160.00064524249515,-0.38219026204906686,-30.771699905395508,0-249.99 m
-160.00046553116258,-0.38219028312564507,-32.344200134277344,0-249.99 m
-160.0002858198201,-0.3821903041984393,-34.654701232910156,0-249.99 m
-160.00010610846772,-0.3821903252674494,-37.04159927368164,0-249.99 m
-159.99992639710544,-0.38219034633267546,-38.9724006652832,0-249.99 m
-159.99974668573321,-0.38219036739411755,-41.24250030517578,0-249.99 m
-159.99956697435113,-0.3821903884517755,-43.84749984741211,0-249.99 m
-159.99938726295912,-0.3821904095056495,-47.697200775146484,0-249.99 m
-159.99920755155722,-0.38219043055573926,-49.72999954223633,0-249.99 m
-159.99902784014543,-0.382190451602045,-49.9015007019043,0-249.99 m
-159.99884812872372,-0.3821904726445666,-50.20830154418945,0-249.99 m
-159.99866841729212,-0.3821904936833042,-50.3120002746582,0-249.99 m
-159.99848870585066,-0.3821905147182578,-49.69779968261719,0-249.99 m
-159.99830899439928,-0.38219053574942735,-49.07720184326172,0-249.99 m
-159.99812928293804,-0.38219055677681274,-48.899200439453125,0-249.99 m
-159.99794957146688,-0.38219057780041404,-48.94419860839844,0-249.99 m
-159.99776985998582,-0.3821905988202313,-49.22460174560547,0-249.99 m
-159.9975901484949,-0.38219061983626457,-49.986698150634766,0-249.99 m
-159.9974104369941,-0.3821906408485137,-50.72589874267578,0-249.99 m
-159.99723072548343,-0.38219066185697864,-50.33570098876953,0-249.99 m
-159.99705101396287,-0.38219068286165964,-48.66019821166992,0-249.99 m
-159.99687130243245,-0.38219070386255655,-46.68170166015625,0-249.99 m
-159.9966915908921,-0.3821907248596693,-44.31370162963867,0-249.99 m
-159.99651187934194,-0.38219074585299806,-41.36130142211914,0-249.99 m
-159.9963321677819,-0.3821907668425427,-39.769100189208984,0-249.99 m
-159.99615245621197,-0.3821907878283034,-39.53340148925781,0-249.99 m
-159.99597274463218,-0.3821908088102798,-37.805999755859375,0-249.99 m
-159.9957930330425,-0.38219082978847213,-33.60689926147461,0-249.99 m
-159.995613321443,-0.38219085076288045,-29.505300521850586,0-249.99 m
-159.9954336098336,-0.38219087173350463,-26.547199249267578,0-249.99 m
-159.99525389821437,-0.38219089270034484,-25.585599899291992,0-249.99 m
-159.99507418658527,-0.38219091366340086,-24.605499267578125,0-249.99 m
-159.99489447494628,-0.3821909346226728,-23.045700073242188,0-249.99 m
-159.99471476329748,-0.38219095557816063,-22.83209991455078,0-249.99 m
-159.99453505163882,-0.3821909765298644,-23.3031005859375,0-249.99 m
-159.9943553399703,-0.38219099747778423,-23.711700439453125,0-249.99 m
-159.99417562829194,-0.3821910184219197,-23.596399307250977,0-249.99 m
-159.9939959166037,-0.38219103936227117,-23.11039924621582,0-249.99 m
-159.99381620490564,-0.3821910602988386,-21.918899536132813,0-249.99 m
-159.99363649319773,-0.3821910812316219,-21.614099502563477,0-249.99 m
-159.99345678147998,-0.38219110216062113,-21.790199279785156,0-249.99 m
-159.9932770697524,-0.38219112308583625,-21.25779914855957,0-249.99 m
-159.99309735801495,-0.3821911440072672,-20.470600128173828,0-249.99 m
-159.99291764626767,-0.3821911649249141,-19.846799850463867,0-249.99 m
-159.9927379345106,-0.382191185838777,-20.029199600219727,0-249.99 m
-159.99255822274364,-0.3821912067488556,-20.24370002746582,0-249.99 m
-159.99237851096686,-0.3821912276551502,-20.562700271606445,0-249.99 m
-159.99219879918024,-0.3821912485576607,-21.383899688720703,0-249.99 m
-159.99201908738382,-0.38219126945638704,-23.066499710083008,0-249.99 m
-159.99183937557757,-0.3821912903513293,-24.545499801635742,0-249.99 m
-159.9916596637615,-0.38219131124248745,-24.15690040588379,0-249.99 m
-159.9914799519356,-0.38219133212986156,-23.402999877929688,0-249.99 m
-159.99130024009986,-0.3821913530134514,-23.14389991760254,0-249.99 m
-159.9911205282543,-0.38219137389325725,-22.705799102783203,0-249.99 m
-159.99094081639896,-0.38219139476927905,-22.69879913330078,0-249.99 m
-159.99076110453376,-0.38219141564151665,-22.624500274658203,0-249.99 m
-159.99058139265875,-0.3821914365099702,-23.810199737548828,0-249.99 m
-159.99040168077397,-0.38219145737463955,-23.460100173950195,0-249.99 m
-159.99022196887935,-0.38219147823552474,-22.250200271606445,0-249.99 m
-159.99004225697493,-0.38219149909262584,-22.277799606323242,0-249.99 m
-159.9898625450607,-0.3821915199459429,-21.692699432373047,0-249.99 m
-159.98968283313667,-0.3821915407954758,-22.017900466918945,0-249.99 m
-159.9895031212028,-0.3821915616412246,-22.98740005493164,0-249.99 m
-159.98932340925916,-0.3821915824831893,-25.410999298095703,0-249.99 m
-159.9891436973057,-0.38219160332136975,-26.36720085144043,0-249.99 m
-159.98896398534248,-0.38219162415576624,-26.01650047302246,0-249.99 m
-159.98878427336945,-0.3821916449863785,-26.6737003326416,0-249.99 m
-159.9886045613866,-0.3821916658132066,-27.923999786376953,0-249.99 m
-159.988424849394,-0.3821916866362507,-30.985700607299805,0-249.99 m
-159.98824513739157,-0.3821917074555106,-33.22610092163086,0-249.99 m
-159.98806542537938,-0.3821917282709864,-33.20180130004883,0-249.99 m
-159.98788571335737,-0.382191749082678,-31.4153995513916,0-249.99 m
-159.9877060013256,-0.38219176989058556,-30.096099853515625,0-249.99 m
-159.98752628928403,-0.382191790694709,-28.19420051574707,0-249.99 m
-159.98734657723267,-0.38219181149504816,-25.65519905090332,0-249.99 m
-159.98716686517156,-0.3821918322916033,-24.261699676513672,0-249.99 m
-159.98698715310064,-0.3821918530843743,-23.42340087890625,0-249.99 m
-159.98680744101995,-0.3821918738733611,-23.100200653076172,0-249.99 m
-159.9866277289295,-0.3821918946585639,-21.733800888061523,0-249.99 m
-159.98644801682929,-0.38219191543998254,-20.40920066833496,0-249.99 m
-159.98626830471926,-0.38219193621761677,-20.30590057373047,0-249.99 m
-159.9860885925995,-0.38219195699146713,-20.045499801635742,0-249.99 m
-159.98590888046996,-0.3821919777615333,-19.486600875854492,0-249.99 m
-159.98572916833066,-0.3821919985278153,-19.624799728393555,0-249.99 m
-159.9855494561816,-0.3821920192903132,-19.794700622558594,0-249.99 m
-159.98536974402276,-0.38219204004902685,-19.21780014038086,0-249.99 m
-159.98519003185416,-0.3821920608039564,-18.48870086669922,0-249.99 m
-159.9850103196758,-0.38219208155510187,-15.913299560546875,0-249.99 m
-159.98483060748768,-0.3821921023024632,-14.044899940490723,0-249.99 m
-159.98465089528983,-0.3821921230460404,-13.86400032043457,0-249.99 m
-159.9844711830822,-0.3821921437858333,-13.064399719238281,0-249.99 m
-159.98429147086483,-0.3821921645218422,-12.026300430297852,0-249.99 m
-159.9841117586377,-0.38219218525406684,-11.109199523925781,0-249.99 m
-159.98393204640084,-0.3821922059825074,-10.472700119018555,0-249.99 m
-159.98375233415422,-0.38219222670716374,-9.764410018920898,0-249.99 m
-159.98357262189785,-0.38219224742803604,-9.37168025970459,0-249.99 m
-159.98339290963176,-0.3821922681451241,-9.354860305786133,0-249.99 m
-159.98321319735592,-0.38219228885842793,-9.61221981048584,0-249.99 m
-159.9830334850703,-0.3821923095679477,-9.311860084533691,0-249.99 m
-159.982853772775,-0.38219233027368327,-9.427000045776367,0-249.99 m
-159.98267406046995,-0.3821923509756347,-9.790749549865723,0-249.99 m
-159.98249434815514,-0.38219237167380204,-9.850190162658691,0-249.99 m
-159.98231463583062,-0.38219239236818514,-9.798199653625488,0-249.99 m
-159.98213492349635,-0.38219241305878404,-9.570420265197754,0-249.99 m
-159.98195521115238,-0.38219243374559886,-9.441370010375977,0-249.99 m
-159.98177549879867,-0.3821924544286295,-9.678520202636719,0-249.99 m
-159.98159578643524,-0.38219247510787596,-9.813819885253906,0-249.99 m
-159.98141607406205,-0.3821924957833383,-9.795180320739746,0-249.99 m
-159.98123636167918,-0.3821925164550164,-9.841050148010254,0-249.99 m
-159.9810566492866,-0.3821925371229103,-9.89993953704834,0-249.99 m
-159.98087693688427,-0.38219255778702016,-10.346799850463867,0-249.99 m
-159.98069722447224,-0.3821925784473457,-10.753999710083008,0-249.99 m
-159.98051751205048,-0.3821925991038872,-10.22350025177002,0-249.99 m
-159.980337799619,-0.3821926197566444,-9.882740020751953,0-249.99 m
-159.9801580871778,-0.3821926404056175,-10.246000289916992,0-249.99 m
-159.97997837472693,-0.38219266105080635,-10.523599624633789,0-249.99 m
-159.97979866226635,-0.38219268169221116,-10.570899963378906,0-249.99 m
-159.97961894979605,-0.38219270232983177,-10.885899543762207,0-249.99 m
-159.97943923731603,-0.3821927229636681,-11.352800369262695,0-249.99 m
-159.97925952482635,-0.38219274359372024,-12.243200302124023,0-249.99 m
-159.97907981232694,-0.38219276421998843,-12.402600288391113,0-249.99 m
-159.97890009981785,-0.3821927848424722,-12.354100227355957,0-249.99 m
-159.97872038729903,-0.38219280546117196,-12.978400230407715,0-249.99 m
-159.97854067477053,-0.38219282607608746,-13.406499862670898,0-249.99 m
-159.97836096223233,-0.3821928466872187,-13.943900108337402,0-249.99 m
-159.97818124968447,-0.3821928672945658,-14.874300003051758,0-249.99 m
-159.9780015371269,-0.3821928878981287,-16.063199996948242,0-249.99 m
-159.97782182455964,-0.38219290849790744,-16.71619987487793,0-249.99 m
-159.9776421119827,-0.382192929093902,-16.316200256347656,0-249.99 m
-159.97746239939607,-0.38219294968611234,-15.098299980163574,0-249.99 m
-159.97728268679975,-0.3821929702745386,-13.066900253295898,0-249.99 m
-159.97710297419377,-0.3821929908591806,-11.614899635314941,0-249.99 m
-159.9769232615781,-0.3821930114400383,-11.146499633789063,0-249.99 m
-159.97674354895275,-0.38219303201711197,-10.541999816894531,0-249.99 m
-159.97656383631775,-0.38219305259040137,-10.310500144958496,0-249.99 m
-159.97638412367303,-0.3821930731599065,-9.79004955291748,0-249.99 m
-159.97620441101864,-0.38219309372562754,-9.622949600219727,0-249.99 m
-159.97602469835462,-0.3821931142875644,-9.801429748535156,0-249.99 m
-159.9758449856809,-0.3821931348457171,-9.271140098571777,0-249.99 m
-159.97566527299756,-0.38219315540008547,-9.072429656982422,0-249.99 m
-159.97548556030452,-0.3821931759506697,-9.403169631958008,0-249.99 m
-159.9753058476018,-0.3821931964974696,-9.63988971710205,0-249.99 m
-159.97512613488945,-0.3821932170404855,-9.761210441589355,0-249.99 m
-159.9749464221674,-0.3821932375797171,-9.77573013305664,0-249.99 m
-159.97476670943573,-0.3821932581151645,-9.726030349731445,0-249.99 m
-159.9745869966944,-0.3821932786468276,-9.651180267333984,0-249.99 m
-159.9744072839434,-0.38219329917470674,-10.059900283813477,0-249.99 m
-159.97422757118275,-0.3821933196988015,-9.98412036895752,0-249.99 m
-159.97404785841246,-0.38219334021911205,-9.598799705505371,0-249.99 m
-159.97386814563254,-0.3821933607356385,-10.487899780273438,0-249.99 m
-159.97368843284295,-0.38219338124838054,-11.063599586486816,0-249.99 m
-159.97350872004372,-0.3821934017573385,-11.063599586486816,0-249.99 m
-159.97332900723484,-0.38219342226251224,-12.09060001373291,0-249.99 m
-159.97314929441632,-0.3821934427639017,-13.416899681091309,0-249.99 m
-159.97296958158816,-0.38219346326150716,-15.38759994506836,0-249.99 m
-159.97278986875034,-0.38219348375532813,-18.23889923095703,0-249.99 m
-159.9726101559029,-0.38219350424536513,-24.077999114990234,0-249.99 m
-159.97243044304585,-0.3821935247316178,-31.118499755859375,0-249.99 m
-159.97225073017916,-0.38219354521408616,-36.75239944458008,0-249.99 m
-159.97207101730282,-0.38219356569277035,-41.51530075073242,0-249.99 m
-159.97189130441686,-0.3821935861676704,-45.24700164794922,0-249.99 m
-159.97171159152128,-0.3821936066387862,-48.08760070800781,0-249.99 m
-159.97153187861608,-0.38219362710611776,-50.48469924926758,0-249.99 m
-159.97135216570123,-0.38219364756966506,-52.56290054321289,0-249.99 m
-159.97117245277676,-0.38219366802942817,-54.59809875488281,0-249.99 m
-159.9709927398427,-0.382193688485407,-57.15299987792969,0-249.99 m
-159.97081302689898,-0.3821937089376017,-60.27920150756836,0-249.99 m
-159.97063331394565,-0.38219372938601215,-63.48849868774414,0-249.99 m
-159.97045360098272,-0.38219374983063836,-67.092498779296875,0-249.99 m
-159.97027388801018,-0.3821937702714803,-70.91169738769531,0-249.99 m
-159.97009417502804,-0.38219379070853815,-75.11859893798828,0-249.99 m
-159.96991446203626,-0.3821938111418116,-79.2876968383789,0-249.99 m
-159.96973474903493,-0.3821938315713009,-82.99140167236328,0-249.99 m
-159.96955503602393,-0.38219385199700595,-86.59259796142578,0-249.99 m
-159.96937532300333,-0.3821938724189267,-89.96690368652344,0-249.99 m
-159.96919560997316,-0.38219389283706334,-92.90959930419922,0-249.99 m
-159.9690158969334,-0.3821939132514156,-95.62850189208984,0-249.99 m
-159.968836183884,-0.38219393366198373,-98.10169982910156,0-249.99 m
-159.968656470825,-0.3821939540687676,-100.1760025024414,0-249.99 m
-159.96847675775643,-0.3821939744717672,-101.73500061035156,0-249.99 m
-159.96829704467825,-0.3821939948709826,-102.89199829101563,0-249.99 m
-159.9681173315905,-0.3821940152664137,-104.08300018310547,0-249.99 m
-159.96793761849315,-0.3821940356580606,-105.9800033569336,0-249.99 m
-159.9677579053862,-0.3821940560459233,-108.49800109863281,0-249.99 m
-159.96757819226968,-0.38219407643000175,-111.1500015258789,0-249.99 m
-159.96739847914355,-0.3821940968102958,-114.50599670410156,0-249.99 m
-159.96721876600787,-0.38219411718680574,-117.7509994506836,0-249.99 m
-159.9670390528626,-0.3821941375595314,-121.23600006103516,0-249.99 m
-159.96685933970772,-0.3821941579284729,-125.68299865722656,0-249.99 m
-159.9666796265433,-0.38219417829363006,-130.65699768066406,0-249.99 m
-159.9664999133693,-0.382194198655003,-135.83700561523438,0-249.99 m
-159.96632020018572,-0.3821942190125917,-141.48399353027344,0-249.99 m
-159.96614048699257,-0.38219423936639607,-148.15899658203125,0-249.99 m
-159.96596077378982,-0.3821942597164162,-155.6929931640625,0-249.99 m
-159.96578106057754,-0.38219428006265216,-163.85299682617188,0-249.99 m
-159.9656013473557,-0.3821943004051038,-171.9980010986328,0-249.99 m
-159.96542163412425,-0.3821943207437711,-178.48300170898438,0-249.99 m
-159.96524192088327,-0.3821943410786543,-185.30099487304688,0-249.99 m
-159.9650622076327,-0.3821943614097531,-193.0760040283203,0-249.99 m
-159.9648824943726,-0.3821943817370679,-201.04200744628906,0-249.99 m
-159.96470278110291,-0.3821944020605982,-208.156005859375,0-249.99 m
-159.9645230678237,-0.38219442238034423,-217.8800048828125,0-249.99 m
-159.96434335453492,-0.3821944426963061,-228.21299743652344,0-249.99 m
-159.96416364123658,-0.3821944630084837,-237.09100341796875,0-249.99 m
-159.96398392792872,-0.38219448331687705,-245.87399291992188,0-249.99 m
-159.9638042146113,-0.38219450362148594,-255.06399536132813,250-500 m
-159.9636245012843,-0.38219452392231085,-264.6820068359375,250-500 m
-159.96344478794776,-0.3821945442193514,-273.84698486328125,250-500 m
-159.9632650746017,-0.3821945645126075,-305.4169921875,250-500 m
-159.9630853612461,-0.3821945848020796,-366.29901123046875,250-500 m
-159.96290564788094,-0.38219460508776726,-407.3800048828125,250-500 m
-159.96272593450627,-0.3821946253696707,-424.2950134277344,250-500 m
-159.962546221122,-0.38219464564778977,-444.12701416015625,250-500 m
-159.96236650772826,-0.3821946659221246,-475.197998046875,250-500 m
-160.0222105513227,-0.38236862258993626,-488.64801025390625,250-500 m
-160.02203084118852,-0.3823686441307862,-470.1549987792969,250-500 m
-160.02185113104423,-0.3823686656678506,-457.08599853515625,250-500 m
-160.02167142088985,-0.3823686872011292,-450.10101318359375,250-500 m
-160.0214917107253,-0.3823687087306219,-440.3659973144531,250-500 m
-160.02131200055064,-0.3823687302563291,-429.0150146484375,250-500 m
-160.02113229036587,-0.3823687517782505,-419.7229919433594,250-500 m
-160.02095258017098,-0.38236877329638624,-430.5010070800781,250-500 m
-160.020772869966,-0.38236879481073616,-437.4010009765625,250-500 m
-160.0205931597509,-0.3823688163213004,-428.68798828125,250-500 m
-160.02041344952565,-0.38236883782807884,-431.9880065917969,250-500 m
-160.02023373929035,-0.38236885933107156,-457.7200012207031,250-500 m
-160.0200540290449,-0.38236888083027865,-467.39801025390625,250-500 m
-160.01987431878936,-0.38236890232569987,-464.2279968261719,250-500 m
-160.01969460852374,-0.3823689238173354,-487.4309997558594,250-500 m
-160.019514898248,-0.38236894530518517,-488.93499755859375,250-500 m
-160.01933518796216,-0.38236896678924925,-473.1050109863281,250-500 m
-160.01915547766623,-0.3823689882695276,-449.90399169921875,250-500 m
-160.0189757673602,-0.3823690097460202,-380.7900085449219,250-500 m
-160.01879605704409,-0.382369031218727,-302.3699951171875,250-500 m
-160.01861634671786,-0.38236905268764804,-274.0069885253906,250-500 m
-160.01843663638155,-0.38236907415278343,-271.9620056152344,250-500 m
-160.01825692603515,-0.3823690956141331,-266.7149963378906,250-500 m
-160.0180772156787,-0.3823691170716969,-261.822998046875,250-500 m
-160.0178975053121,-0.382369138525475,-272.8500061035156,250-500 m
-160.01771779493546,-0.3823691599754674,-273.4280090332031,250-500 m
-160.01753808454873,-0.382369181421674,-268.52801513671875,250-500 m
-160.0173583741519,-0.38236920286409487,-266.635009765625,250-500 m
-160.01717866374503,-0.38236922430272996,-261.22100830078125,250-500 m
-160.01699895332806,-0.3823692457375793,-256.18798828125,250-500 m
-160.01681924290102,-0.3823692671686429,-250.96499633789063,250-500 m
-160.01663953246393,-0.38236928859592084,-244.24099731445313,0-249.99 m
-160.01645982201674,-0.3823693100194129,-238.63800048828125,0-249.99 m
-160.0162801115595,-0.38236933143911916,-233.94400024414063,0-249.99 m
-160.0161004010922,-0.38236935285503976,-228.3679962158203,0-249.99 m
-160.0159206906148,-0.3823693742671746,-222.89700317382813,0-249.99 m
-160.01574098012736,-0.38236939567552364,-214.7729949951172,0-249.99 m
-160.01556126962984,-0.382369417080087,-207.76400756835938,0-249.99 m
-160.0153815591223,-0.38236943848086447,-200.4290008544922,0-249.99 m
-160.01520184860465,-0.3823694598778562,-192.80999755859375,0-249.99 m
-160.015022138077,-0.3823694812710623,-185.81900024414063,0-249.99 m
-160.01484242753926,-0.3823695026604826,-179.62399291992188,0-249.99 m
-160.01466271699147,-0.382369524046117,-174.781005859375,0-249.99 m
-160.01448300643364,-0.3823695454279657,-170.09500122070313,0-249.99 m
-160.01430329586574,-0.38236956680602874,-165.47900390625,0-249.99 m
-160.0141235852878,-0.3823695881803058,-158.00799560546875,0-249.99 m
-160.01394387469983,-0.3823696095507972,-152.625,0-249.99 m
-160.01376416410181,-0.38236963091750287,-148.51800537109375,0-249.99 m
-160.01358445349373,-0.3823696522804227,-142.89300537109375,0-249.99 m
-160.01340474287565,-0.3823696736395567,-138.58399963378906,0-249.99 m
-160.0132250322475,-0.3823696949949051,-133.93099975585938,0-249.99 m
-160.01304532160933,-0.38236971634646766,-128.88900756835938,0-249.99 m
-160.0128656109611,-0.3823697376942444,-123.52300262451172,0-249.99 m
-160.01268590030284,-0.3823697590382354,-119.67900085449219,0-249.99 m
-160.01250618963456,-0.38236978037844055,-117.69100189208984,0-249.99 m
-160.01232647895625,-0.38236980171485996,-114.9990005493164,0-249.99 m
-160.01214676826794,-0.3823698230474936,-112.0989990234375,0-249.99 m
-160.01196705756956,-0.3823698443763414,-107.50700378417969,0-249.99 m
-160.01178734686118,-0.3823698657014035,-103.87899780273438,0-249.99 m
-160.01160763614277,-0.3823698870226798,-100.64399719238281,0-249.99 m
-160.01142792541432,-0.3823699083401704,-96.20040130615234,0-249.99 m
-160.01124821467587,-0.3823699296538751,-93.30870056152344,0-249.99 m
-160.01106850392742,-0.382369950963794,-91.21659851074219,0-249.99 m
-160.01088879316893,-0.3823699722699271,-89.47229766845703,0-249.99 m
-160.01070908240044,-0.38236999357227447,-86.97679901123047,0-249.99 m
-160.01052937162194,-0.38237001487083605,-84.76090240478516,0-249.99 m
-160.0103496608334,-0.3823700361656118,-84.03910064697266,0-249.99 m
-160.01016995003488,-0.38237005745660174,-82.55789947509766,0-249.99 m
-160.00999023922634,-0.382370078743806,-81.56449890136719,0-249.99 m
-160.00981052840783,-0.3823701000272244,-81.76750183105469,0-249.99 m
-160.00963081757928,-0.3823701213068568,-81.183502197265625,0-249.99 m
-160.00945110674073,-0.3823701425827038,-80.20240020751953,0-249.99 m
-160.0092713958922,-0.38237016385476474,-80.9220962524414,0-249.99 m
-160.00909168503367,-0.38237018512303994,-81.34729766845703,0-249.99 m
-160.0089119741651,-0.38237020638752933,-80.46630096435547,0-249.99 m
-160.0087322632866,-0.382370227648233,-79.7572021484375,0-249.99 m
-160.00855255239807,-0.3823702489051507,-79.59269714355469,0-249.99 m
-160.00837284149958,-0.38237027015828273,-80.14009857177734,0-249.99 m
-160.00819313059105,-0.3823702914076288,-80.302001953125,0-249.99 m
-160.00801341967258,-0.38237031265318927,-80.83679962158203,0-249.99 m
-160.00783370874413,-0.38237033389496383,-81.64530181884766,0-249.99 m
-160.00765399780565,-0.3823703551329527,-81.6239013671875,0-249.99 m
-160.00747428685722,-0.38237037636715554,-81.68280029296875,0-249.99 m
-160.00729457589878,-0.3823703975975727,-81.44429779052734,0-249.99 m
-160.0071148649304,-0.38237041882420403,-81.96309661865234,0-249.99 m
-160.00693515395204,-0.38237044004704956,-83.2490005493164,0-249.99 m
-160.0067554429637,-0.3823704612661093,-83.60820007324219,0-249.99 m
-160.0065757319654,-0.3823704824813832,-84.43769836425781,0-249.99 m
-160.0063960209571,-0.3823705036928713,-83.71179962158203,0-249.99 m
-160.00621630993885,-0.3823705249005736,-80.06220245361328,0-249.99 m
-160.00603659891064,-0.38237054610449,-74.32720184326172,0-249.99 m
-160.00585688787243,-0.38237056730462066,-68.93219757080078,0-249.99 m
-160.0056771768243,-0.3823705885009655,-66.15769958496094,0-249.99 m
-160.00549746576615,-0.3823706096935245,-65.08619689941406,0-249.99 m
-160.0053177546981,-0.3823706308822976,-60.4901008605957,0-249.99 m
-160.00513804362004,-0.382370652067285,-50.52980041503906,0-249.99 m
-160.00495833253206,-0.38237067324848656,-41.21770095825195,0-249.99 m
-160.0047786214341,-0.38237069442590227,-38.15959930419922,0-249.99 m
-160.0045989103262,-0.3823707155995321,-38.590999603271484,0-249.99 m
-160.00441919920837,-0.38237073676937616,-32.138301849365234,0-249.99 m
-160.00423948808057,-0.38237075793543446,-27.16160011291504,0-249.99 m
-160.00405977694282,-0.3823707790977068,-25.058500289916992,0-249.99 m
-160.00388006579513,-0.38237080025619335,-21.65239906311035,0-249.99 m
-160.0037003546375,-0.38237082141089407,-19.392900466918945,0-249.99 m
-160.00352064346993,-0.3823708425618091,-17.87779998779297,0-249.99 m
-160.00334093229242,-0.3823708637089381,-16.643199920654297,0-249.99 m
-160.00316122110493,-0.38237088485228127,-15.687899589538574,0-249.99 m
-160.00298150990756,-0.38237090599183876,-16.72330093383789,0-249.99 m
-160.0028017987002,-0.3823709271276104,-17.359699249267578,0-249.99 m
-160.00262208748293,-0.3823709482595961,-16.946300506591797,0-249.99 m
-160.00244237625577,-0.3823709693877959,-17.593700408935547,0-249.99 m
-160.00226266501863,-0.3823709905122101,-19.263200759887695,0-249.99 m
-160.00208295377158,-0.3823710116328382,-21.831899642944336,0-249.99 m
-160.0019032425146,-0.3823710327496807,-24.200000762939453,0-249.99 m
-160.00172353124768,-0.3823710538627371,-26.14550018310547,0-249.99 m
-160.00154381997086,-0.3823710749720079,-29.407499313354492,0-249.99 m
-160.0013641086841,-0.3823710960774928,-34.40439987182617,0-249.99 m
-160.00118439738745,-0.38237111717919176,-40.531898498535156,0-249.99 m
-160.00100468608085,-0.38237113827710495,-43.93230056762695,0-249.99 m
-160.00082497476436,-0.38237115937123223,-45.53160095214844,0-249.99 m
-160.00064526343795,-0.3823711804615737,-48.420501708984375,0-249.99 m
-160.00046555210162,-0.3823712015481292,-51.82789993286133,0-249.99 m
-160.0002858407554,-0.382371222630899,-55.4369010925293,0-249.99 m
-160.00010612939926,-0.3823712437098829,-57.39350128173828,0-249.99 m
-159.9999264180332,-0.38237126478508104,-58.9744987487793,0-249.99 m
-159.99974670665722,-0.3823712858564933,-61.50130081176758,0-249.99 m
-159.99956699527138,-0.3823713069241195,-65.03350067138672,0-249.99 m
-159.99938728387562,-0.38237132798796014,-69.28780364990234,0-249.99 m
-159.99920757246994,-0.3823713490480148,-71.2979965209961,0-249.99 m
-159.99902786105437,-0.38237137010428357,-71.802001953125,0-249.99 m
-159.9988481496289,-0.3823713911567665,-73.17900085449219,0-249.99 m
-159.99866843819356,-0.38237141220546367,-73.35230255126953,0-249.99 m
-159.99848872674832,-0.3823714332503748,-72.48040008544922,0-249.99 m
